PrefAttachNetwork-4.8M(T=0.1243).txt	0.0	50	0.489540262068
PrefAttachNetwork-4.8M(T=0.1243).txt	100.0	50	0.719980955757
PrefAttachNetwork-4.8M(T=0.1243).txt	10.0	50	0.619117997759
PrefAttachNetwork-4.8M(T=0.1243).txt	110.0	50	0.719999277846
PrefAttachNetwork-4.8M(T=0.1243).txt	120.0	50	0.719980345021
PrefAttachNetwork-4.8M(T=0.1243).txt	130.0	50	0.719969896478
PrefAttachNetwork-4.8M(T=0.1243).txt	140.0	50	0.720005137613
PrefAttachNetwork-4.8M(T=0.1243).txt	150.0	50	0.720045962032
PrefAttachNetwork-4.8M(T=0.1243).txt	160.0	50	0.719980761807
PrefAttachNetwork-4.8M(T=0.1243).txt	170.0	50	0.720002187096
PrefAttachNetwork-4.8M(T=0.1243).txt	180.0	50	0.719975347712
PrefAttachNetwork-4.8M(T=0.1243).txt	190.0	50	0.719912008582
PrefAttachNetwork-4.8M(T=0.1243).txt	200.0	50	0.720040106392
PrefAttachNetwork-4.8M(T=0.1243).txt	20.0	50	0.691225811696
PrefAttachNetwork-4.8M(T=0.1243).txt	30.0	50	0.719964647447
PrefAttachNetwork-4.8M(T=0.1243).txt	40.0	50	0.719973057451
PrefAttachNetwork-4.8M(T=0.1243).txt	50.0	50	0.719988243326
PrefAttachNetwork-4.8M(T=0.1243).txt	60.0	50	0.719994024688
PrefAttachNetwork-4.8M(T=0.1243).txt	70.0	50	0.719953014572
PrefAttachNetwork-4.8M(T=0.1243).txt	80.0	50	0.719974972192
PrefAttachNetwork-4.8M(T=0.1243).txt	90.0	50	0.72000391614
SocialNetwork-4.8M(T=0.1243).txt	0.0	50	0.179189874818
SocialNetwork-4.8M(T=0.1243).txt	100.0	50	0.47157247882
SocialNetwork-4.8M(T=0.1243).txt	10.0	50	0.396131872821
SocialNetwork-4.8M(T=0.1243).txt	110.0	50	0.471614541218
SocialNetwork-4.8M(T=0.1243).txt	120.0	50	0.471601348489
SocialNetwork-4.8M(T=0.1243).txt	130.0	50	0.471619237285
SocialNetwork-4.8M(T=0.1243).txt	140.0	50	0.471554297035
SocialNetwork-4.8M(T=0.1243).txt	150.0	50	0.471628340557
SocialNetwork-4.8M(T=0.1243).txt	160.0	50	0.471696788414
SocialNetwork-4.8M(T=0.1243).txt	170.0	50	0.471575482982
SocialNetwork-4.8M(T=0.1243).txt	180.0	50	0.471635409417
SocialNetwork-4.8M(T=0.1243).txt	190.0	50	0.471654255584
SocialNetwork-4.8M(T=0.1243).txt	200.0	50	0.47158187508
SocialNetwork-4.8M(T=0.1243).txt	20.0	50	0.443309204436
SocialNetwork-4.8M(T=0.1243).txt	30.0	50	0.462225415749
SocialNetwork-4.8M(T=0.1243).txt	40.0	50	0.471582139182
SocialNetwork-4.8M(T=0.1243).txt	50.0	50	0.462159633674
SocialNetwork-4.8M(T=0.1243).txt	60.0	50	0.471668149834
SocialNetwork-4.8M(T=0.1243).txt	70.0	50	0.462096562772
