Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,53136023,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,5394114,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,1500,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,45600,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,104500,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,5000,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,96,Brunei Darussalam,BRN,TOTAL,All commodities,1,No Quantity,,,5700,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,15510,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,7000,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,184870,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,196,Cyprus,CYP,TOTAL,All commodities,1,No Quantity,,,1695404,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,32599,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,231,Ethiopia,ETH,TOTAL,All commodities,1,No Quantity,,,4142,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,242,Fiji,FJI,TOTAL,All commodities,1,No Quantity,,,58026,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,7710062,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,332,Haiti,HTI,TOTAL,All commodities,1,No Quantity,,,1250,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,344,"China, Hong Kong SAR",HKG,TOTAL,All commodities,1,No Quantity,,,85376,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,360,Indonesia,IDN,TOTAL,All commodities,1,No Quantity,,,18453864,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,538548,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,392,Japan,JPN,TOTAL,All commodities,1,No Quantity,,,1025340,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,404,Kenya,KEN,TOTAL,All commodities,1,No Quantity,,,194755,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,410,Rep. of Korea,KOR,TOTAL,All commodities,1,No Quantity,,,154290,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,422,Lebanon,LBN,TOTAL,All commodities,1,No Quantity,,,783765,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,430,Liberia,LBR,TOTAL,All commodities,1,No Quantity,,,1818449,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,434,Libya,LBY,TOTAL,All commodities,1,No Quantity,,,998193,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,458,Malaysia,MYS,TOTAL,All commodities,1,No Quantity,,,159206,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,466,Mali,MLI,TOTAL,All commodities,1,No Quantity,,,44382,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,490,"Other Asia, nes",,TOTAL,All commodities,1,No Quantity,,,100800,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,528,Netherlands,NLD,TOTAL,All commodities,1,No Quantity,,,89737,0
S1,2013,2013,2013,0,0,2,Export,626,Timor-Leste,TLS,548,Vanuatu,VUT,TOTAL,All commodities,1,No Quantity,,,2015,0
