Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,137503417,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,212720,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,570237,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,5591,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,5611,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,3808,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,413224,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,178,Congo,COG,TOTAL,All commodities,1,No Quantity,,,104,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,180,Dem. Rep. of the Congo,COD,TOTAL,All commodities,1,No Quantity,,,141347,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,185262,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,214,Dominican Rep.,DOM,TOTAL,All commodities,1,No Quantity,,,246377,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,226,Equatorial Guinea,GNQ,TOTAL,All commodities,1,No Quantity,,,40223,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,231,Ethiopia,ETH,TOTAL,All commodities,1,No Quantity,,,1341,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,2717821,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,226157,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,324,Guinea,GIN,TOTAL,All commodities,1,No Quantity,,,1926,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,332,Haiti,HTI,TOTAL,All commodities,1,No Quantity,,,21249,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,344,"China, Hong Kong SAR",HKG,TOTAL,All commodities,1,No Quantity,,,35755,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,250578,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,384,Côte d'Ivoire,CIV,TOTAL,All commodities,1,No Quantity,,,1463,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,392,Japan,JPN,TOTAL,All commodities,1,No Quantity,,,1542095,0
S1,2012,2012,2012,0,0,2,Export,108,Burundi,BDI,404,Kenya,KEN,TOTAL,All commodities,1,No Quantity,,,692498,0
