Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,32922552,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,407,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,1852,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,1377,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,38422,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,330088,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,84,Belize,BLZ,TOTAL,All commodities,1,No Quantity,,,5990,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,92,Br. Virgin Isds,VGB,TOTAL,All commodities,1,No Quantity,,,966116,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,189070,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,136,Cayman Isds,CYM,TOTAL,All commodities,1,No Quantity,,,3322,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,109259,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,170,Colombia,COL,TOTAL,All commodities,1,No Quantity,,,29630,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,192,Cuba,CUB,TOTAL,All commodities,1,No Quantity,,,7084,0
S1,2013,2013,2013,0,0,2,Export,28,Antigua and Barbuda,ATG,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,3444,0
