Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,65998137595,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,18693468,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,438343,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,75805529,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,31778452,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,10192317,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,61305,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,36638,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,2048929167,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,68,Bolivia (Plurinational State of),BOL,TOTAL,All commodities,1,No Quantity,,,268312,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,2661287320,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,1853086,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,108,Burundi,BDI,TOTAL,All commodities,1,No Quantity,,,3,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,37323,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,367308,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,3054634452,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,132,Cabo Verde,CPV,TOTAL,All commodities,1,No Quantity,,,678864,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,144,Sri Lanka,LKA,TOTAL,All commodities,1,No Quantity,,,59701,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,148,Chad,TCD,TOTAL,All commodities,1,No Quantity,,,103897,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,152,Chile,CHL,TOTAL,All commodities,1,No Quantity,,,62809,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,2181280027,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,170,Colombia,COL,TOTAL,All commodities,1,No Quantity,,,27046,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,178,Congo,COG,TOTAL,All commodities,1,No Quantity,,,2038392,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,180,Dem. Rep. of the Congo,COD,TOTAL,All commodities,1,No Quantity,,,94144,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,188,Costa Rica,CRI,TOTAL,All commodities,1,No Quantity,,,1603,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,191,Croatia,HRV,TOTAL,All commodities,1,No Quantity,,,10421077,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,192,Cuba,CUB,TOTAL,All commodities,1,No Quantity,,,234193339,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,196,Cyprus,CYP,TOTAL,All commodities,1,No Quantity,,,1153081,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,203,Czech Rep.,CZE,TOTAL,All commodities,1,No Quantity,,,158947,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,204,Benin,BEN,TOTAL,All commodities,1,No Quantity,,,1999558,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,4296938,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,226,Equatorial Guinea,GNQ,TOTAL,All commodities,1,No Quantity,,,1703827,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,246,Finland,FIN,TOTAL,All commodities,1,No Quantity,,,75439625,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,6786095496,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,262,Djibouti,DJI,TOTAL,All commodities,1,No Quantity,,,114216,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,266,Gabon,GAB,TOTAL,All commodities,1,No Quantity,,,1406123,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,270,Gambia,GMB,TOTAL,All commodities,1,No Quantity,,,1059699,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,21053232,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,288,Ghana,GHA,TOTAL,All commodities,1,No Quantity,,,12414239,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,300,Greece,GRC,TOTAL,All commodities,1,No Quantity,,,396082056,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,320,Guatemala,GTM,TOTAL,All commodities,1,No Quantity,,,75543,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,324,Guinea,GIN,TOTAL,All commodities,1,No Quantity,,,17571255,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,332,Haiti,HTI,TOTAL,All commodities,1,No Quantity,,,1908,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,340,Honduras,HND,TOTAL,All commodities,1,No Quantity,,,2043,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,TOTAL,All commodities,1,No Quantity,,,1672976,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,348,Hungary,HUN,TOTAL,All commodities,1,No Quantity,,,660,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,352,Iceland,ISL,TOTAL,All commodities,1,No Quantity,,,48324,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,360,Indonesia,IDN,TOTAL,All commodities,1,No Quantity,,,346082190,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,364,Iran,IRN,TOTAL,All commodities,1,No Quantity,,,139707,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,368,Iraq,IRQ,TOTAL,All commodities,1,No Quantity,,,39268250,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,372,Ireland,IRL,TOTAL,All commodities,1,No Quantity,,,175456656,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,9016807298,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,384,Côte d'Ivoire,CIV,TOTAL,All commodities,1,No Quantity,,,296625,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,392,Japan,JPN,TOTAL,All commodities,1,No Quantity,,,1038756042,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,400,Jordan,JOR,TOTAL,All commodities,1,No Quantity,,,8174421,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,404,Kenya,KEN,TOTAL,All commodities,1,No Quantity,,,1844701,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,410,Rep. of Korea,KOR,TOTAL,All commodities,1,No Quantity,,,563197395,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,414,Kuwait,KWT,TOTAL,All commodities,1,No Quantity,,,7693864,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,422,Lebanon,LBN,TOTAL,All commodities,1,No Quantity,,,52605533,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,430,Liberia,LBR,TOTAL,All commodities,1,No Quantity,,,2874493,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,434,Libya,LBY,TOTAL,All commodities,1,No Quantity,,,22443032,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,440,Lithuania,LTU,TOTAL,All commodities,1,No Quantity,,,621822,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,442,Luxembourg,LUX,TOTAL,All commodities,1,No Quantity,,,95650,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,450,Madagascar,MDG,TOTAL,All commodities,1,No Quantity,,,4784,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,458,Malaysia,MYS,TOTAL,All commodities,1,No Quantity,,,73335918,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,466,Mali,MLI,TOTAL,All commodities,1,No Quantity,,,704440,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,470,Malta,MLT,TOTAL,All commodities,1,No Quantity,,,285650201,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,478,Mauritania,MRT,TOTAL,All commodities,1,No Quantity,,,29199563,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,484,Mexico,MEX,TOTAL,All commodities,1,No Quantity,,,44004726,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,490,"Other Asia, nes",,TOTAL,All commodities,1,No Quantity,,,44998,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,504,Morocco,MAR,TOTAL,All commodities,1,No Quantity,,,1051845893,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,508,Mozambique,MOZ,TOTAL,All commodities,1,No Quantity,,,8184,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,512,Oman,OMN,TOTAL,All commodities,1,No Quantity,,,264041,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,524,Nepal,NPL,TOTAL,All commodities,1,No Quantity,,,380725,0
S1,2013,2013,2013,0,0,2,Export,12,Algeria,DZA,528,Netherlands,NLD,TOTAL,All commodities,1,No Quantity,,,4823530066,0
