Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,63253491446,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,16127870,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,31767553,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,102958017,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,20,Andorra,AND,TOTAL,All commodities,1,No Quantity,,,23447,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,24454208,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,28,Antigua and Barbuda,ATG,TOTAL,All commodities,1,No Quantity,,,23273,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,869049267,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,11024967,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,32659333,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,554607720,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,73810,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,7579224,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,143488448,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,181009978,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,5850,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,401869886,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,60,Bermuda,BMU,TOTAL,All commodities,1,No Quantity,,,1072,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,64,Bhutan,BTN,TOTAL,All commodities,1,No Quantity,,,34540,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,68,Bolivia (Plurinational State of),BOL,TOTAL,All commodities,1,No Quantity,,,1433289,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,70,Bosnia Herzegovina,BIH,TOTAL,All commodities,1,No Quantity,,,15024318,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,72,Botswana,BWA,TOTAL,All commodities,1,No Quantity,,,74000,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,198778615,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,84,Belize,BLZ,TOTAL,All commodities,1,No Quantity,,,174718520,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,86,Br. Indian Ocean Terr.,IOT,TOTAL,All commodities,1,No Quantity,,,17166,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,92,Br. Virgin Isds,VGB,TOTAL,All commodities,1,No Quantity,,,384698161,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,96,Brunei Darussalam,BRN,TOTAL,All commodities,1,No Quantity,,,7151,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,591262481,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,104,Myanmar,MMR,TOTAL,All commodities,1,No Quantity,,,17261752,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,108,Burundi,BDI,TOTAL,All commodities,1,No Quantity,,,2781862,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,112,Belarus,BLR,TOTAL,All commodities,1,No Quantity,,,1983696795,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,272484,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,14658908,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,57441048,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,136,Cayman Isds,CYM,TOTAL,All commodities,1,No Quantity,,,3115,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,140,Central African Rep.,CAF,TOTAL,All commodities,1,No Quantity,,,644406,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,144,Sri Lanka,LKA,TOTAL,All commodities,1,No Quantity,,,10984468,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,148,Chad,TCD,TOTAL,All commodities,1,No Quantity,,,31006739,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,152,Chile,CHL,TOTAL,All commodities,1,No Quantity,,,1225014,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,2726652682,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,170,Colombia,COL,TOTAL,All commodities,1,No Quantity,,,40309566,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,174,Comoros,COM,TOTAL,All commodities,1,No Quantity,,,12202,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,178,Congo,COG,TOTAL,All commodities,1,No Quantity,,,8332783,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,180,Dem. Rep. of the Congo,COD,TOTAL,All commodities,1,No Quantity,,,19628975,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,184,Cook Isds,COK,TOTAL,All commodities,1,No Quantity,,,30220,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,188,Costa Rica,CRI,TOTAL,All commodities,1,No Quantity,,,4513840,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,191,Croatia,HRV,TOTAL,All commodities,1,No Quantity,,,43252843,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,192,Cuba,CUB,TOTAL,All commodities,1,No Quantity,,,137795076,0
S1,2013,2013,2013,0,0,2,Export,804,Ukraine,UKR,196,Cyprus,CYP,TOTAL,All commodities,1,No Quantity,,,161554520,0
