Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,57996552,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,67852,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,58,Belgium-Luxembourg,BEL,TOTAL,All commodities,1,No Quantity,,,273011,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,4854,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,104,Myanmar,MMR,TOTAL,All commodities,1,No Quantity,,,15000,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,471929,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,5894,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,3062905,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,2073,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,9263482,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,258,French Polynesia,PYF,TOTAL,All commodities,1,No Quantity,,,554,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,262,Djibouti,DJI,TOTAL,All commodities,1,No Quantity,,,9778,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,280,Fmr Fed. Rep. of Germany,DEU,TOTAL,All commodities,1,No Quantity,,,1229154,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,300,Greece,GRC,TOTAL,All commodities,1,No Quantity,,,11770,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,320,Guatemala,GTM,TOTAL,All commodities,1,No Quantity,,,2920,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,344,"China, Hong Kong SAR",HKG,TOTAL,All commodities,1,No Quantity,,,15269463,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,356,"India, excl. Sikkim",IND,TOTAL,All commodities,1,No Quantity,,,1313,0
S1,1973,1973,1973,0,0,2,Export,868,Fmr Rep. of Vietnam,VNM,360,Indonesia,IDN,TOTAL,All commodities,1,No Quantity,,,1880026,0
