Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,73879821776,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,2152424,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,2533478,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,277033906,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,16,American Samoa,ASM,TOTAL,All commodities,1,No Quantity,,,5304,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,20,Andorra,AND,TOTAL,All commodities,1,No Quantity,,,538600,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,3638661,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,28,Antigua and Barbuda,ATG,TOTAL,All commodities,1,No Quantity,,,183599,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,69470612,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,106373578,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,627947962,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,399705955,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,19299869,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,11290792,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,98355034,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,13800446,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,394833,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,2398363069,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,60,Bermuda,BMU,TOTAL,All commodities,1,No Quantity,,,210082,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,64,Bhutan,BTN,TOTAL,All commodities,1,No Quantity,,,134206,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,68,Bolivia (Plurinational State of),BOL,TOTAL,All commodities,1,No Quantity,,,4881093,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,70,Bosnia Herzegovina,BIH,TOTAL,All commodities,1,No Quantity,,,3347047,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,72,Botswana,BWA,TOTAL,All commodities,1,No Quantity,,,137800,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,621902826,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,84,Belize,BLZ,TOTAL,All commodities,1,No Quantity,,,5977291,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,90,Solomon Isds,SLB,TOTAL,All commodities,1,No Quantity,,,13443,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,92,Br. Virgin Isds,VGB,TOTAL,All commodities,1,No Quantity,,,4547352,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,96,Brunei Darussalam,BRN,TOTAL,All commodities,1,No Quantity,,,387719,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,54185236,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,104,Myanmar,MMR,TOTAL,All commodities,1,No Quantity,,,2634586,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,108,Burundi,BDI,TOTAL,All commodities,1,No Quantity,,,321734,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,112,Belarus,BLR,TOTAL,All commodities,1,No Quantity,,,139898875,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,211024,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,7651814,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,912505967,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,132,Cabo Verde,CPV,TOTAL,All commodities,1,No Quantity,,,403179,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,136,Cayman Isds,CYM,TOTAL,All commodities,1,No Quantity,,,9890,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,140,Central African Rep.,CAF,TOTAL,All commodities,1,No Quantity,,,91991,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,144,Sri Lanka,LKA,TOTAL,All commodities,1,No Quantity,,,6711688,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,148,Chad,TCD,TOTAL,All commodities,1,No Quantity,,,1778509,0
S1,2013,2013,2013,0,0,2,Export,246,Finland,FIN,152,Chile,CHL,TOTAL,All commodities,1,No Quantity,,,281522425,0
