Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,41928553232,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,97517,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,11205,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,364,Iran,IRN,TOTAL,All commodities,1,No Quantity,,,10976000,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,547446,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,400,Jordan,JOR,TOTAL,All commodities,1,No Quantity,,,23127042,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,410,Rep. of Korea,KOR,TOTAL,All commodities,1,No Quantity,,,52500,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,422,Lebanon,LBN,TOTAL,All commodities,1,No Quantity,,,847107,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,458,Malaysia,MYS,TOTAL,All commodities,1,No Quantity,,,9994,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,504,Morocco,MAR,TOTAL,All commodities,1,No Quantity,,,3282032,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,634,Qatar,QAT,TOTAL,All commodities,1,No Quantity,,,4500,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,752,Sweden,SWE,TOTAL,All commodities,1,No Quantity,,,7184,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,760,Syria,SYR,TOTAL,All commodities,1,No Quantity,,,85990474,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,792,Turkey,TUR,TOTAL,All commodities,1,No Quantity,,,9513375,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,818,Egypt,EGY,TOTAL,All commodities,1,No Quantity,,,2349060,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,826,United Kingdom,GBR,TOTAL,All commodities,1,No Quantity,,,20000,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,842,USA,USA,TOTAL,All commodities,1,No Quantity,,,15364,0
S1,2009,2009,2009,0,0,2,Export,368,Iraq,IRQ,899,"Areas, nes",,TOTAL,All commodities,1,No Quantity,,,41791702432,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,51936479490,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,6134394,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,83769,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,6828035,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,374188,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,3195855,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,27278,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,26261119,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,55642,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,696,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,143364028,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,7181611,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,17639918,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,64,Bhutan,BTN,TOTAL,All commodities,1,No Quantity,,,969124,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,70,Bosnia Herzegovina,BIH,TOTAL,All commodities,1,No Quantity,,,92571,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,1222169,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,96,Brunei Darussalam,BRN,TOTAL,All commodities,1,No Quantity,,,25268,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,279305,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,104,Myanmar,MMR,TOTAL,All commodities,1,No Quantity,,,342357,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,108,Burundi,BDI,TOTAL,All commodities,1,No Quantity,,,4990,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,112,Belarus,BLR,TOTAL,All commodities,1,No Quantity,,,139,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,602462,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,1460309,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,144,Sri Lanka,LKA,TOTAL,All commodities,1,No Quantity,,,16225621,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,148,Chad,TCD,TOTAL,All commodities,1,No Quantity,,,123612,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,152,Chile,CHL,TOTAL,All commodities,1,No Quantity,,,15232,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,1135002053,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,170,Colombia,COL,TOTAL,All commodities,1,No Quantity,,,88314,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,174,Comoros,COM,TOTAL,All commodities,1,No Quantity,,,242821,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,178,Congo,COG,TOTAL,All commodities,1,No Quantity,,,422057,0
S1,2009,2009,2009,0,0,2,Export,414,Kuwait,KWT,191,Croatia,HRV,TOTAL,All commodities,1,No Quantity,,,1026154,0
