Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,972557002,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,762219,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,142709,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,3944,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,58030,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,6897959,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,70,Bosnia Herzegovina,BIH,TOTAL,All commodities,1,No Quantity,,,5443,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,95053,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,1026,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,2517659,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,57705125,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,19919619,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,178,Congo,COG,TOTAL,All commodities,1,No Quantity,,,35903,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,180,Dem. Rep. of the Congo,COD,TOTAL,All commodities,1,No Quantity,,,26275,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,204,Benin,BEN,TOTAL,All commodities,1,No Quantity,,,42410,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,5486030,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,246,Finland,FIN,TOTAL,All commodities,1,No Quantity,,,456,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,73580336,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,266,Gabon,GAB,TOTAL,All commodities,1,No Quantity,,,542,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,268,Georgia,GEO,TOTAL,All commodities,1,No Quantity,,,9679193,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,270,Gambia,GMB,TOTAL,All commodities,1,No Quantity,,,97238,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,83945589,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,288,Ghana,GHA,TOTAL,All commodities,1,No Quantity,,,350825,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,300,Greece,GRC,TOTAL,All commodities,1,No Quantity,,,25859,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,316,Guam,GUM,TOTAL,All commodities,1,No Quantity,,,4334,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,344,"China, Hong Kong SAR",HKG,TOTAL,All commodities,1,No Quantity,,,459580,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,348,Hungary,HUN,TOTAL,All commodities,1,No Quantity,,,231698,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,352,Iceland,ISL,TOTAL,All commodities,1,No Quantity,,,4040289,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,372,Ireland,IRL,TOTAL,All commodities,1,No Quantity,,,106277396,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,376,Israel,ISR,TOTAL,All commodities,1,No Quantity,,,5074476,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,9971306,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,384,Côte d'Ivoire,CIV,TOTAL,All commodities,1,No Quantity,,,710568,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,392,Japan,JPN,TOTAL,All commodities,1,No Quantity,,,232810,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,408,Dem. People's Rep. of Korea,PRK,TOTAL,All commodities,1,No Quantity,,,84954,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,410,Rep. of Korea,KOR,TOTAL,All commodities,1,No Quantity,,,737585,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,422,Lebanon,LBN,TOTAL,All commodities,1,No Quantity,,,167373,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,430,Liberia,LBR,TOTAL,All commodities,1,No Quantity,,,4221477,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,450,Madagascar,MDG,TOTAL,All commodities,1,No Quantity,,,30606,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,458,Malaysia,MYS,TOTAL,All commodities,1,No Quantity,,,5705844,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,466,Mali,MLI,TOTAL,All commodities,1,No Quantity,,,11797642,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,478,Mauritania,MRT,TOTAL,All commodities,1,No Quantity,,,494562,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,484,Mexico,MEX,TOTAL,All commodities,1,No Quantity,,,13837,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,490,"Other Asia, nes",,TOTAL,All commodities,1,No Quantity,,,699479,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,504,Morocco,MAR,TOTAL,All commodities,1,No Quantity,,,2701670,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,516,Namibia,NAM,TOTAL,All commodities,1,No Quantity,,,721,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,528,Netherlands,NLD,TOTAL,All commodities,1,No Quantity,,,2406259,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,540,New Caledonia,NCL,TOTAL,All commodities,1,No Quantity,,,9071,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,566,Nigeria,NGA,TOTAL,All commodities,1,No Quantity,,,6956461,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,579,Norway,NOR,TOTAL,All commodities,1,No Quantity,,,193,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,591,Panama,PAN,TOTAL,All commodities,1,No Quantity,,,112501,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,616,Poland,POL,TOTAL,All commodities,1,No Quantity,,,1827150,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,620,Portugal,PRT,TOTAL,All commodities,1,No Quantity,,,535523,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,624,Guinea-Bissau,GNB,TOTAL,All commodities,1,No Quantity,,,873970,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,634,Qatar,QAT,TOTAL,All commodities,1,No Quantity,,,1377,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,643,Russian Federation,RUS,TOTAL,All commodities,1,No Quantity,,,151310661,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,686,Senegal,SEN,TOTAL,All commodities,1,No Quantity,,,1311635,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,694,Sierra Leone,SLE,TOTAL,All commodities,1,No Quantity,,,2882864,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,699,India,IND,TOTAL,All commodities,1,No Quantity,,,3601834,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,702,Singapore,SGP,TOTAL,All commodities,1,No Quantity,,,153871,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,704,Viet Nam,VNM,TOTAL,All commodities,1,No Quantity,,,217013,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,710,South Africa,ZAF,TOTAL,All commodities,1,No Quantity,,,1909386,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,724,Spain,ESP,TOTAL,All commodities,1,No Quantity,,,141480155,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,752,Sweden,SWE,TOTAL,All commodities,1,No Quantity,,,785,0
S1,2008,2008,2008,0,0,2,Export,324,Guinea,GIN,757,Switzerland,CHE,TOTAL,All commodities,1,No Quantity,,,96712719,0
