Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,178311987200,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,1495689,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,8010806,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,403523328,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,20,Andorra,AND,TOTAL,All commodities,1,No Quantity,,,6980687,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,97209960,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,28,Antigua and Barbuda,ATG,TOTAL,All commodities,1,No Quantity,,,349556,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,14481318,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,331460512,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,653737472,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,2081624704,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,1157217,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,33642928,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,35890848,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,48273708,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,5347749,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,60,Bermuda,BMU,TOTAL,All commodities,1,No Quantity,,,2818709,0
S1,1998,1998,1998,0,0,2,Export,58,Belgium-Luxembourg,BEL,64,Bhutan,BTN,TOTAL,All commodities,1,No Quantity,,,37709,0
