Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,200924113322,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,712980032,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,2740868,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,344649124,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,20,Andorra,AND,TOTAL,All commodities,1,No Quantity,,,1726153,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,303951041,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,28,Antigua and Barbuda,ATG,TOTAL,All commodities,1,No Quantity,,,499433,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,242071497,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,6088415,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,147522210,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,33599946,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,18822,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,1611743350,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,101997693,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,80294209,0
S1,2008,2008,2008,0,0,2,Export,784,United Arab Emirates,ARE,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,140386,0
