Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,41421968,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,14830,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,15414,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,45675,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,218,Ecuador,ECU,TOTAL,All commodities,1,No Quantity,,,74607,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,31649,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,28101,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,384,Côte d'Ivoire,CIV,TOTAL,All commodities,1,No Quantity,,,24856,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,392,Japan,JPN,TOTAL,All commodities,1,No Quantity,,,26524,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,634,Qatar,QAT,TOTAL,All commodities,1,No Quantity,,,67112,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,643,Russian Federation,RUS,TOTAL,All commodities,1,No Quantity,,,75569,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,682,Saudi Arabia,SAU,TOTAL,All commodities,1,No Quantity,,,172261,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,686,Senegal,SEN,TOTAL,All commodities,1,No Quantity,,,4770,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,699,India,IND,TOTAL,All commodities,1,No Quantity,,,11132,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,710,South Africa,ZAF,TOTAL,All commodities,1,No Quantity,,,24723,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,752,Sweden,SWE,TOTAL,All commodities,1,No Quantity,,,1669,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,826,United Kingdom,GBR,TOTAL,All commodities,1,No Quantity,,,14551,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,839,Special Categories,,TOTAL,All commodities,1,No Quantity,,,40352980,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,842,USA,USA,TOTAL,All commodities,1,No Quantity,,,425562,0
S1,2002,2002,2002,0,0,2,Export,694,Sierra Leone,SLE,899,"Areas, nes",,TOTAL,All commodities,1,No Quantity,,,9985,0
