Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,69177316,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,96614,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,35687,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,170,Colombia,COL,TOTAL,All commodities,1,No Quantity,,,569134,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,713,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,222,El Salvador,SLV,TOTAL,All commodities,1,No Quantity,,,2328395,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,2363866,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,108034,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,288,Ghana,GHA,TOTAL,All commodities,1,No Quantity,,,62959,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,3757172,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,422,Lebanon,LBN,TOTAL,All commodities,1,No Quantity,,,13165,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,434,Libya,LBY,TOTAL,All commodities,1,No Quantity,,,539199,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,442,Luxembourg,LUX,TOTAL,All commodities,1,No Quantity,,,4246,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,484,Mexico,MEX,TOTAL,All commodities,1,No Quantity,,,569972,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,528,Netherlands,NLD,TOTAL,All commodities,1,No Quantity,,,145087,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,620,Portugal,PRT,TOTAL,All commodities,1,No Quantity,,,11407399,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,624,Guinea-Bissau,GNB,TOTAL,All commodities,1,No Quantity,,,9443,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,678,Sao Tome and Principe,STP,TOTAL,All commodities,1,No Quantity,,,2098,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,686,Senegal,SEN,TOTAL,All commodities,1,No Quantity,,,23737,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,699,India,IND,TOTAL,All commodities,1,No Quantity,,,63195,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,702,Singapore,SGP,TOTAL,All commodities,1,No Quantity,,,14472,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,724,Spain,ESP,TOTAL,All commodities,1,No Quantity,,,46163852,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,752,Sweden,SWE,TOTAL,All commodities,1,No Quantity,,,1355,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,784,United Arab Emirates,ARE,TOTAL,All commodities,1,No Quantity,,,57406,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,818,Egypt,EGY,TOTAL,All commodities,1,No Quantity,,,14314,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,826,United Kingdom,GBR,TOTAL,All commodities,1,No Quantity,,,5238,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,842,USA,USA,TOTAL,All commodities,1,No Quantity,,,743733,0
S1,2013,2013,2013,0,0,2,Export,132,Cabo Verde,CPV,899,"Areas, nes",,TOTAL,All commodities,1,No Quantity,,,76828,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,9976787483,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,124645,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,7006191,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,1054127,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,16,American Samoa,ASM,TOTAL,All commodities,1,No Quantity,,,1765,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,20,Andorra,AND,TOTAL,All commodities,1,No Quantity,,,168420,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,3862287,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,28,Antigua and Barbuda,ATG,TOTAL,All commodities,1,No Quantity,,,108349,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,51858583,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,5390962,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,155464392,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,29998608,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,98266,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,5015961,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,82107272,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,595319,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,196479,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,463153455,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,64,Bhutan,BTN,TOTAL,All commodities,1,No Quantity,,,20829,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,68,Bolivia (Plurinational State of),BOL,TOTAL,All commodities,1,No Quantity,,,4224864,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,70,Bosnia Herzegovina,BIH,TOTAL,All commodities,1,No Quantity,,,6428,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,72,Botswana,BWA,TOTAL,All commodities,1,No Quantity,,,382307,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,62929285,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,84,Belize,BLZ,TOTAL,All commodities,1,No Quantity,,,335823,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,90,Solomon Isds,SLB,TOTAL,All commodities,1,No Quantity,,,45424,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,92,Br. Virgin Isds,VGB,TOTAL,All commodities,1,No Quantity,,,109969,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,96,Brunei Darussalam,BRN,TOTAL,All commodities,1,No Quantity,,,309135,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,1975136,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,104,Myanmar,MMR,TOTAL,All commodities,1,No Quantity,,,1199968,0
S1,2013,2013,2013,0,0,2,Export,144,Sri Lanka,LKA,112,Belarus,BLR,TOTAL,All commodities,1,No Quantity,,,5678929,0
