Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,408585972918,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,10316706,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,1315653,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,49771111,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,16,American Samoa,ASM,TOTAL,All commodities,1,No Quantity,,,64325213,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,20,Andorra,AND,TOTAL,All commodities,1,No Quantity,,,5452657,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,263646530,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,28,Antigua and Barbuda,ATG,TOTAL,All commodities,1,No Quantity,,,348017139,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,27254435,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,134653262,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,15748166516,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,137811727,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,990158921,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,100359703,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,2538928096,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,1519720,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,6681970,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,4459650823,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,60,Bermuda,BMU,TOTAL,All commodities,1,No Quantity,,,351158454,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,64,Bhutan,BTN,TOTAL,All commodities,1,No Quantity,,,8989247,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,68,Bolivia (Plurinational State of),BOL,TOTAL,All commodities,1,No Quantity,,,2675548,0
S1,2013,2013,2013,0,0,2,Export,702,Singapore,SGP,70,Bosnia Herzegovina,BIH,TOTAL,All commodities,1,No Quantity,,,2986677,0
