Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,666019712,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,5576646,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,1531,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,347984,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,6283327,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,8764673,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,605644,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,1679,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,4508334,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,90856,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,58,Belgium-Luxembourg,BEL,TOTAL,All commodities,1,No Quantity,,,18803600,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,68,Bolivia (Plurinational State of),BOL,TOTAL,All commodities,1,No Quantity,,,14233,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,14298,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,84,Belize,BLZ,TOTAL,All commodities,1,No Quantity,,,1464,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,96,Brunei Darussalam,BRN,TOTAL,All commodities,1,No Quantity,,,22746,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,6840250,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,104,Myanmar,MMR,TOTAL,All commodities,1,No Quantity,,,2022861,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,108,Burundi,BDI,TOTAL,All commodities,1,No Quantity,,,37079,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,263900,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,378590,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,7360997,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,140,Central African Rep.,CAF,TOTAL,All commodities,1,No Quantity,,,8562,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,144,Sri Lanka,LKA,TOTAL,All commodities,1,No Quantity,,,13240350,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,152,Chile,CHL,TOTAL,All commodities,1,No Quantity,,,1633645,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,30155828,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,170,Colombia,COL,TOTAL,All commodities,1,No Quantity,,,14884,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,178,Congo,COG,TOTAL,All commodities,1,No Quantity,,,110157,0
S1,1971,1971,1971,0,0,2,Export,588,East and West Pakistan,PAK,180,Dem. Rep. of the Congo,COD,TOTAL,All commodities,1,No Quantity,,,48069,0
