Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,198051936,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,8464,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,94067,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,58,Belgium-Luxembourg,BEL,TOTAL,All commodities,1,No Quantity,,,2139,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,10138,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,63455,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,1959,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,185350,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,262,Djibouti,DJI,TOTAL,All commodities,1,No Quantity,,,228593,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,278,Fmr Dem. Rep. of Germany,DDR,TOTAL,All commodities,1,No Quantity,,,59902,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,280,Fmr Fed. Rep. of Germany,DEU,TOTAL,All commodities,1,No Quantity,,,1864830,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,344,"China, Hong Kong SAR",HKG,TOTAL,All commodities,1,No Quantity,,,105760,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,368,Iraq,IRQ,TOTAL,All commodities,1,No Quantity,,,2279,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,372,Ireland,IRL,TOTAL,All commodities,1,No Quantity,,,2109,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,7148944,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,388,Jamaica,JAM,TOTAL,All commodities,1,No Quantity,,,930,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,400,Jordan,JOR,TOTAL,All commodities,1,No Quantity,,,4451,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,404,Kenya,KEN,TOTAL,All commodities,1,No Quantity,,,390739,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,512,Oman,OMN,TOTAL,All commodities,1,No Quantity,,,18093,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,528,Netherlands,NLD,TOTAL,All commodities,1,No Quantity,,,101771,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,586,Pakistan,PAK,TOTAL,All commodities,1,No Quantity,,,930,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,634,Qatar,QAT,TOTAL,All commodities,1,No Quantity,,,1556818,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,682,Saudi Arabia,SAU,TOTAL,All commodities,1,No Quantity,,,172354160,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,699,India,IND,TOTAL,All commodities,1,No Quantity,,,837,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,711,So. African Customs Union,ZAF,TOTAL,All commodities,1,No Quantity,,,976,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,736,Fmr Sudan,SDN,TOTAL,All commodities,1,No Quantity,,,18058,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,757,Switzerland,CHE,TOTAL,All commodities,1,No Quantity,,,77708,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,784,United Arab Emirates,ARE,TOTAL,All commodities,1,No Quantity,,,12520429,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,810,Fmr USSR,SUN,TOTAL,All commodities,1,No Quantity,,,198792,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,818,Egypt,EGY,TOTAL,All commodities,1,No Quantity,,,7375,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,826,United Kingdom,GBR,TOTAL,All commodities,1,No Quantity,,,292566,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,834,United Rep. of Tanzania,TZA,TOTAL,All commodities,1,No Quantity,,,16529,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,842,USA,USA,TOTAL,All commodities,1,No Quantity,,,647683,0
S1,1982,1982,1982,0,0,2,Export,706,Somalia,SOM,899,"Areas, nes",,TOTAL,All commodities,1,No Quantity,,,65088,0
