Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,3801159421,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,4,Afghanistan,AFG,TOTAL,All commodities,1,No Quantity,,,178881,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,8,Albania,ALB,TOTAL,All commodities,1,No Quantity,,,21235762,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,12,Algeria,DZA,TOTAL,All commodities,1,No Quantity,,,7247451,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,24,Angola,AGO,TOTAL,All commodities,1,No Quantity,,,1073890,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,28,Antigua and Barbuda,ATG,TOTAL,All commodities,1,No Quantity,,,53718,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,31,Azerbaijan,AZE,TOTAL,All commodities,1,No Quantity,,,303566,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,32,Argentina,ARG,TOTAL,All commodities,1,No Quantity,,,228455,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,1993788,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,40,Austria,AUT,TOTAL,All commodities,1,No Quantity,,,94836824,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,44,Bahamas,BHS,TOTAL,All commodities,1,No Quantity,,,151934,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,48,Bahrain,BHR,TOTAL,All commodities,1,No Quantity,,,229320,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,50,Bangladesh,BGD,TOTAL,All commodities,1,No Quantity,,,4621,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,51,Armenia,ARM,TOTAL,All commodities,1,No Quantity,,,479216,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,52,Barbados,BRB,TOTAL,All commodities,1,No Quantity,,,13795,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,50954120,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,60,Bermuda,BMU,TOTAL,All commodities,1,No Quantity,,,47481,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,68,Bolivia (Plurinational State of),BOL,TOTAL,All commodities,1,No Quantity,,,1209,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,70,Bosnia Herzegovina,BIH,TOTAL,All commodities,1,No Quantity,,,646148020,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,76,Brazil,BRA,TOTAL,All commodities,1,No Quantity,,,834341,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,84,Belize,BLZ,TOTAL,All commodities,1,No Quantity,,,8718,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,92,Br. Virgin Isds,VGB,TOTAL,All commodities,1,No Quantity,,,3575350,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,96,Brunei Darussalam,BRN,TOTAL,All commodities,1,No Quantity,,,3824,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,100,Bulgaria,BGR,TOTAL,All commodities,1,No Quantity,,,61162199,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,104,Myanmar,MMR,TOTAL,All commodities,1,No Quantity,,,3678377,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,108,Burundi,BDI,TOTAL,All commodities,1,No Quantity,,,8181,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,112,Belarus,BLR,TOTAL,All commodities,1,No Quantity,,,5628286,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,116,Cambodia,KHM,TOTAL,All commodities,1,No Quantity,,,4175,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,647,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,4943666,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,136,Cayman Isds,CYM,TOTAL,All commodities,1,No Quantity,,,3413,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,144,Sri Lanka,LKA,TOTAL,All commodities,1,No Quantity,,,1713041,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,148,Chad,TCD,TOTAL,All commodities,1,No Quantity,,,427817,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,152,Chile,CHL,TOTAL,All commodities,1,No Quantity,,,1391,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,712422,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,162,Christmas Isds,CXR,TOTAL,All commodities,1,No Quantity,,,29528,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,170,Colombia,COL,TOTAL,All commodities,1,No Quantity,,,380696,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,174,Comoros,COM,TOTAL,All commodities,1,No Quantity,,,2641,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,178,Congo,COG,TOTAL,All commodities,1,No Quantity,,,85249,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,180,Dem. Rep. of the Congo,COD,TOTAL,All commodities,1,No Quantity,,,30809,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,191,Croatia,HRV,TOTAL,All commodities,1,No Quantity,,,156902350,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,192,Cuba,CUB,TOTAL,All commodities,1,No Quantity,,,4617,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,196,Cyprus,CYP,TOTAL,All commodities,1,No Quantity,,,27507356,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,203,Czech Rep.,CZE,TOTAL,All commodities,1,No Quantity,,,48621871,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,204,Benin,BEN,TOTAL,All commodities,1,No Quantity,,,25130,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,7240241,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,214,Dominican Rep.,DOM,TOTAL,All commodities,1,No Quantity,,,428898,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,218,Ecuador,ECU,TOTAL,All commodities,1,No Quantity,,,10360,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,226,Equatorial Guinea,GNQ,TOTAL,All commodities,1,No Quantity,,,261022,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,233,Estonia,EST,TOTAL,All commodities,1,No Quantity,,,213312,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,246,Finland,FIN,TOTAL,All commodities,1,No Quantity,,,3799426,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,135029040,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,266,Gabon,GAB,TOTAL,All commodities,1,No Quantity,,,292922,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,268,Georgia,GEO,TOTAL,All commodities,1,No Quantity,,,3361548,0
S1,2004,2004,2004,0,0,2,Export,891,Serbia and Montenegro,SCG,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,355129822,0
