Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,12587676,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,56,Belgium,BEL,TOTAL,All commodities,1,No Quantity,,,22029,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,23422,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,140,Central African Rep.,CAF,TOTAL,All commodities,1,No Quantity,,,8517,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,156,China,CHN,TOTAL,All commodities,1,No Quantity,,,276803,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,175,Mayotte,MYT,TOTAL,All commodities,1,No Quantity,,,3406,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,5480233,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,276,Germany,DEU,TOTAL,All commodities,1,No Quantity,,,442223,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,300,Greece,GRC,TOTAL,All commodities,1,No Quantity,,,162643,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,92777,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,392,Japan,JPN,TOTAL,All commodities,1,No Quantity,,,18404,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,404,Kenya,KEN,TOTAL,All commodities,1,No Quantity,,,18338,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,414,Kuwait,KWT,TOTAL,All commodities,1,No Quantity,,,1420,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,450,Madagascar,MDG,TOTAL,All commodities,1,No Quantity,,,333717,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,458,Malaysia,MYS,TOTAL,All commodities,1,No Quantity,,,2095,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,480,Mauritius,MUS,TOTAL,All commodities,1,No Quantity,,,412902,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,498,Rep. of Moldova,MDA,TOTAL,All commodities,1,No Quantity,,,5650,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,528,Netherlands,NLD,TOTAL,All commodities,1,No Quantity,,,774738,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,586,Pakistan,PAK,TOTAL,All commodities,1,No Quantity,,,46844,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,643,Russian Federation,RUS,TOTAL,All commodities,1,No Quantity,,,21293,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,682,Saudi Arabia,SAU,TOTAL,All commodities,1,No Quantity,,,72531,0
S1,2009,2009,2009,0,0,2,Export,174,Comoros,COM,686,Senegal,SEN,TOTAL,All commodities,1,No Quantity,,,426,0
