Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,0,World,WLD,TOTAL,All commodities,1,No Quantity,,,449067680,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,36,Australia,AUS,TOTAL,All commodities,1,No Quantity,,,6500,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,58,Belgium-Luxembourg,BEL,TOTAL,All commodities,1,No Quantity,,,21027980,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,120,Cameroon,CMR,TOTAL,All commodities,1,No Quantity,,,107299,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,124,Canada,CAN,TOTAL,All commodities,1,No Quantity,,,2000,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,204,Benin,BEN,TOTAL,All commodities,1,No Quantity,,,40283,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,208,Denmark,DNK,TOTAL,All commodities,1,No Quantity,,,2523635,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,214,Dominican Rep.,DOM,TOTAL,All commodities,1,No Quantity,,,2324,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,246,Finland,FIN,TOTAL,All commodities,1,No Quantity,,,9383,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,251,France,FRA,TOTAL,All commodities,1,No Quantity,,,40161408,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,270,Gambia,GMB,TOTAL,All commodities,1,No Quantity,,,13889,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,278,Fmr Dem. Rep. of Germany,DDR,TOTAL,All commodities,1,No Quantity,,,1192327,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,280,Fmr Fed. Rep. of Germany,DEU,TOTAL,All commodities,1,No Quantity,,,134830832,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,288,Ghana,GHA,TOTAL,All commodities,1,No Quantity,,,205518,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,300,Greece,GRC,TOTAL,All commodities,1,No Quantity,,,114654,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,324,Guinea,GIN,TOTAL,All commodities,1,No Quantity,,,536037,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,344,"China, Hong Kong SAR",HKG,TOTAL,All commodities,1,No Quantity,,,1719,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,372,Ireland,IRL,TOTAL,All commodities,1,No Quantity,,,664843,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,376,Israel,ISR,TOTAL,All commodities,1,No Quantity,,,51141,0
S1,1984,1984,1984,0,0,2,Export,430,Liberia,LBR,381,Italy,ITA,TOTAL,All commodities,1,No Quantity,,,68753568,0
